,cid,canonical_smiles,molecular_weight,xlogp
17124,3021670,CCOC(=O)CC(C)SCC,176.28,1.9
17125,6931725,CCCC1CCOC(S1)C,160.28,2.7
17126,6931728,CCCC1CCOC(S1)C,160.28,2.7
17127,6931726,CCCC1CCOC(S1)C,160.28,2.7
17128,10887945,CC(C)C(C(=O)OC)O,132.16,0.8
17129,44258711,C1=CC(=C2C(=C1O)C(=O)C(=C(O2)C3=CC(=C(C(=C3)O)O)O)O)O,318.23,1.8
17130,15001944,C1=CC(=C(C=C1C#N)[N+](=O)[O-])NCCO,207.19,1.4
17131,11052523,COC1=CC(=C(C=C1CC=C)OC)O,194.23,2.9
17132,57090934,CCCC(C)C(=O)OC(C)CCC,186.29,3.7
17133,163588,CCCC(C)COC(=O)C(C)CCC,200.32,4.3
17134,146167,COC1=CC(=CC(=C1O)OC)C(=O)CO,212.2,-0.4
17135,6439900,CC1(C2CCC1(C(=O)C2=CC3=CC=C(C=C3)C=C4C5CCC(C4=O)(C5(C)C)CS(=O)(=O)O)CS(=O)(=O)O)C,562.7,3.1
17136,53486323,C[N+](C)(C)CC(CC(=O)O)O.C(=CC(=O)[O-])C(=O)O,277.27,
17137,11115306,CC1=CC(=CC(=C1O)C(C)(C)C)CCC(=O)OCC(C)(C)C2OCC3(CO2)COC(OC3)C(C)(C)COC(=O)CCC4=CC(=C(C(=C4)C)O)C(C)(C)C,741,8.9
17138,180594,CCC1=C(C(=CC=C1)OC)O,152.19,2.3
17139,441907,CC12CCC(C(C1CCC3(C2CC4C5(C3(CC(C6(C5CC(C(C6)OC(=O)C7=CC=CC=C7NC)(C)C=O)C)O)C)O4)C)(C)CO)OC8C(C(C(CO8)OC9C(C(C(C(O9)CO)O)O)O)O)OC1C(C(C(C(O1)CO)O)O)O,1094.2,1.3
17140,441908,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(CO4)OC5C(C(C(C(O5)CO)O)O)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)CC7C8(C3(CC(C9(C8CC(C(C9)OC(=O)C1=CC=CC=C1)(C)C=O)C)O)C)O7)C)C,1049.2,2
17141,91885232,CC(C)C1CCC2C1(CCC3(C2(CC=C4C3CCC5C4(CCC(C5(C)C)O)C)C)C)C,426.7,9
17142,22287958,CC(C)CCCCCCCOC(=O)CC(CC(=O)O)(C(=O)O)O,332.39,2.5
17143,20058852,CCCC(C)CC(C)CC(C)CC,184.36,6.4
17144,543165,CCCC=CCCCC=O,140.22,2.3
17145,13907759,C1=CC(=C(C=C1N)[N+](=O)[O-])NCCCO,211.22,0.9
17146,255146,CCCC(=O)C1=CC=C(O1)C,152.19,2.2
17147,91749,CC1=CC2=C(C(=C(C=C2)Cl)C(=O)O)N=C1,221.64,2.7
17148,12833143,CC1=C(SC=N1)CCOC=O,171.22,1.4
17149,64772,CC[N+](CC)(CC1=CC=CC=C1)CC(=O)NC2=C(C=CC=C2C)C.C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-],507.6,
17150,494308,CCCC1C(C2(C13C4=C(C=CCC4)C(=O)O3)C5=C(C=CCC5)C(=O)O2)CCC,380.5,4.4
17151,101666904,CC1CCC2=C(C1=O)C(CC3C2(C3)C)(C)C,218.33,3.6
17152,13855759,CC(=CCOC1C(C(C(C(O1)CO)O)O)O)CCC2C(=C)CCC3C2(CCC(C3(C)CO)O)C,484.6,2.3
17153,13855762,CC(=CCO)CCC1C(=C)CCC2C1(CCC(C2(C)COC3C(C(C(C(O3)CO)O)O)O)O)C,484.6,1.7
17154,101609656,CC1C(CCC2(C1CCC(=C)C2CCC(=CCOC3C(C(C(C(O3)CO)O)O)O)C)C)C(=O)OC4C(C(C(C(O4)CO)O)O)O,644.7,1.1
17155,13855768,CC(=CCOC1C(C(C(C(O1)CO)O)O)O)CCC2C(=C)CCC3C2(CCCC3(C)COC4C(C(C(C(O4)CO)O)O)O)C,630.8,1.5
17156,13855771,CC(=CCOC1C(C(C(C(O1)CO)O)O)O)CCC2C(=C)CCC3C2(CCC(C3(C)COC4C(C(C(C(O4)CO)O)O)O)O)C,646.8,0.1
17157,11701154,CCC=CCCOC1CCCCO1,184.27,2.7
17158,71430873,C=CC1=CC=C(C=C1)OC2C(C(C(C(O2)COC3C(C(C(CO3)O)O)O)O)O)O,414.4,-1.5
17159,6427502,CC(=O)OCC1CCC2CC1C2(C)C,196.29,3.1
17160,11968490,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(C(O8)CO)O)OC9C(C(C(CO9)O)O)O)O)O)O)O)C,1241.4,-1.3
17161,5321825,COC1=C(C=CC(=C1)C=CC(=O)NCCCCNC(=O)C=CC2=CC(=C(C=C2)O)OC)O,440.5,3
17162,5357157,CC(=CCCC(=CCCC(C)(C=C)OC(=O)C)C)C,264.4,5.2
17163,25080121,CCCCCC(=O)CC(=O)[O-].C(C(CO)O)O,249.28,
17164,25080119,CCCCCCCC(=O)CC(=O)[O-].C(C(CO)O)O,277.33,
17165,92043681,CCCCCCCCCC(=O)CC(=O)O.CC(CO)[O-],289.39,
17166,25080122,CCCCCCCCCCCC(=O)CC(=O)[O-].C(C(CO)O)O,333.4,
17167,18598146,CCC1CCC2(CC1)CCC(=O)O2,182.26,2.6
17168,101409750,C1CN(C1C(=O)O)CCCO,159.18,-2.6
17169,57355721,CCC(=O)O.C(CCO)CO,164.2,
17170,5283358,CCCCCC=CCC=CC=O,166.26,3.5
17171,11435957,C1CC2=C(C(=O)CC2OC1)C3=CC=CS3,220.29,1.3
17172,13259263,C1=CC2=C(C(=C1)O)C(=O)OC2C3=CC=CS3,232.26,3
17173,71328187,CCCCCC1(C=C(C(=O)O1)C)C,182.26,3.2
17174,20797,CC1CC(=O)C=C2C1(CC(CC2)C(=C)C)C,218.33,3.9
17175,5365819,CC(C=C(C)CCC=C(C)C)OC(=O)C,210.31,3.9
17176,124643,CCC1=CC(=C2C(=C1C(=O)OC)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4O)O)O,408.4,5
17177,6435500,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(C(F)(F)F)Cl)C,449.8,6.1
17178,76722,CC(CCC=C(C)CCC=C(C)C)OC(=O)C,238.37,4.7
17179,10219488,CCCCC(C)CCC=O,142.24,3
17180,14003887,CCCC1=CC=NN1C2=CC=CC=C2,186.25,3.1
17181,100916645,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(O2)O)(COC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)O,636.5,0.1
17182,9905016,CC(C)C1=C(C(=C2C(=C1)CCC3C(C2=O)CCCC3(C)C)O)O,316.4,5.9
17183,19100,CC1CCC(C(C1)O)C(C)(C)O,172.26,2.2
17184,86251913,CCCCCCCCCCCC(=O)CC(=O)CCC1=CC(=C(C=C1)O)OC,376.5,5.8
17185,98497,CC1=CCC(C1(C)C)CC=O,152.23,1.9
17186,54510663,CC(C)C=CN1CCOCC1,155.24,1.6
17187,91820092,CC(=CC(=O)[O-])C=CC1(C(=CC(=O)CC1(C)C)CO)O,279.31,1.6
17188,6446442,CCCCCC=CCC=CCCC=O,194.31,4
17189,44558931,CC1C2CCC(C3=C(C2OC1=O)C4(C(C3O)C5(C6=C(C4C5=O)C(CCC7C6OC(=O)C7C)(C)O)C)C)(C)O,526.6,-0.3
17190,53436632,CC1CCC2C(OC(=O)C2C1)C,168.23,2.4
17191,101759,CCCCCC=CC=CC(=O)O,168.23,3.3
17192,174845,CCC12CCC(C1)C(C2)C3(CCCCC3)O,222.37,4.4
17193,5772036,CCOC(C=C(C)CCC=C(C)C)OCC,226.35,4.2
17194,6444088,CC1=CC(C(=O)C(=C)C2CC(C2C(C1=O)O)(C)C)OC(=O)C,306.4,2.2
17195,3085519,CC(C)CCCCCCCCCC=O,198.34,5.1
17196,586005,CCCC1=NC(=C(N=C1C)C)C,164.25,2.2
17197,71328884,CC1=C(N=C(C(=N1)C)CCCCSC)C,224.37,2.6
17198,5386591,C=CCSSC=CCS(=O)CC=C,234.4,1.7
17199,9881148,C=CCSSC=CCS(=O)CC=C,234.4,1.7
17200,72373,C=CCSSC=CCS(=O)CC=C,234.4,1.7
17201,6428926,CC1=C(OC=C1)CC2C(O2)(C)C,166.22,2
17202,64916,CCCCCC(CC1=CC=CC=C1)CO,206.32,4.3
17203,108258,CC(=O)CC(=O)OC1CC2CCC1(C2(C)C)C,238.32,3.1
17204,23690892,CCC(C)C1=C(C(=CC(=C1)S(=O)(=O)[O-])N2N=C3C=CC=CC3=N2)O.[Na+],369.4,
17205,6429218,CC1=CN=C(C(=N1)C)OC,138.17,0.9
17206,10487462,CCCCCCC(C(=O)OC)O,174.24,2.4
17207,527393,CC(CC(=O)C)S,118.2,0.6
17208,3021997,CC(CC(C)C1=CC=CC=C1)CO,178.27,3
17209,45356238,C1=CC2=C(C=C1O)OC3=C2C(=O)OC4=C3C=CC(=C4)OC5C(C(C(C(O5)CO)O)O)O,430.4,1
17210,764139,CC=CC1=CC(=C(C=C1)OCC2=CC=CC=C2)OC,254.32,4.1
17211,13922653,CC1=CCCC2(C(O2)CC(=C(C)C)C(=O)C1)C,234.33,2.8
17212,185199,CC1=CC=C(C=C1)C(C)(CCC=C(C)C)O,218.33,3.9
17213,71587345,CCCOC(=O)CC1=CC=C(C=C1)CC(C)C,234.33,4.2
17214,13963863,CCCCCC1=C(C(=C(O1)CCCCCCC(=O)O)C)C,294.4,5.6
17215,13475125,CC(C)C(C)C(C(C(C)C1CCC2C1(CCC3C2CC(=O)C4C3(CCC(C4)O)C)C)O)O,448.7,5.7
17216,6438552,CC(=CCCC(C)(C=C)OC1C(C(C(CO1)O)O)O)C(=O)O,316.35,-0.1
17217,175522,CCCCC(CC)OCC(=O)O,174.24,2.4
17218,523035,CC1(C2CCC(O1)(C=C2)C)C,152.23,1.9
17219,4490284,CC1CCC2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O,360.36,-0.4
17220,292592,CCCCCCCCCCC(=O)CCCC,226.4,6
17221,91865103,CCCCCCCCC=CCCCCCCCC(=O)NCC[N+](C)(CCNC(=O)CCCCCCCC=CCCCCCCCC)CCO.COS(=O)(=O)[O-],802.2,
17222,21773712,CC(C)CC1SC(SS1)CC(C)C,236.5,5
17223,185208,COC1=CC=C(C=C1)CCC2=CC(=O)C3=CC=CC=C3O2,280.3,4.1
17224,192236,CC(C(=O)OCC(C(C1C(C(CC(O1)(C(=O)O)O)O)NC(=O)C)O)O)O,381.33,-3.1
17225,5463795,C1=CC(=C(C=C1O)[N+](=O)[O-])NCCCO,212.2,1.7
17226,3022051,CC(C)(C)CC(C)(CC(C)(C)C)S,202.4,4.9
17227,21627906,COC1=C(C2=C(C(=C1)O)C(=O)C(CO2)CC3=CC=C(C=C3)O)OC,330.3,3.2
17228,125005,COC(=O)CCCCCCC(CC(=O)OC)O,246.3,1.4
17229,574853,CCCCCCCCCCCOC(=O)C1=CC=CO1,266.38,6.2
17230,688676,COC1=CC2=C(C=C1)OC(=C(C2=O)O)C3=CC=CC=C3,268.26,3.4
17231,6999774,CCC(C=C)O,86.13,1.1
17232,6994331,CCC(C=C)O,86.13,1.1
17233,6365701,CCCCCCCCC=COC,170.29,4.7
17234,5319901,CC(=C)C1CC2=C(O1)C=C3C(=C2O)C(=O)C(=CO3)C4=C(C=C(C=C4)O)O,352.3,4
17235,90478300,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)C)CC(C6C3(CCC6C(C)(CC=CC(C)(C)O)OC7C(C(C(C(O7)CO)O)O)O)C)O)C)C,963.2,0.8
17236,101596946,CC(=C)C(CCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)CO)O)O)O)O,963.2,1.4
17237,23243694,CC(C)C1=C(C(=C2C(=C1)C(C3C4C2(CCCC4(C)C)C(=O)O3)O)O)O,346.4,3.4
17238,22939783,CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCC)CCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCC(C)C,819.4,24.2
17239,86278278,CCCCCCCCCCC(CCCCCC)COCC(C)OCC(C)OCCOC(=O)C,472.7,9.1
17240,9876029,CC(C)CCCCCCCCCCCCCOC(=O)CC(CC(=O)OCCCCCCCCCCCCCC(C)C)(C(=O)OCCCCCCCCCCCCCC(C)C)O,865.4,21.4
17241,131751858,CC1C2CCC(C3(CC=C(C3C2OC1=O)C)O)(C)O,266.33,0.8
17242,20836270,CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)CCCNC(=O)CCCCCCCC=CCC=CCCCCC.[Cl-],655.5,
17243,16205756,CC=CC(=O)OC(C)(C)CC1=CC=CC=C1,218.29,3.5
17244,548370,CCCCCOC(=O)CCSC,190.31,2.5
17245,131676077,CC1(C2CC(=O)C3(C(C24C=CC(=O)OC4O1)CCC5(C36C(O6)C(=O)OC5C7=COC=C7)C)C)C,468.5,2.4
17246,10888349,CCCCCCCCC=COC,170.29,4.7
17247,3022299,COCCCC=C1CCCCC1,168.28,3
17248,3022308,CCCCCCCCC(CCCCCC)COC(=O)CCCCCCC,368.6,10.6
17249,175556,CCCCCCCCCCCCC(CCCCCCCCCC)C(=O)O,368.6,10.8
17250,100934562,CC(C)C1=C(C(=C2C(=C1)C3C(C4C2(CCCC4(C)C)C(=O)O3)O)O)O,346.4,3.4
17251,44150072,CCCCCCCCCCCCCCCCCC1=[N+](CCN1CCO)CCO.[Cl-],433.1,
17252,44145067,CCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC(C)C,452.8,13.8
17253,44147658,CCCCCCCCCCC(CCCCCCCC)COC(=O)CCCCCCCCCCCCCCC(C)C,565,17.9
17254,17907846,CC(C)CCCCCC(=O)OCC(COC(=O)CCCCCC(C)C)(COC(=O)CCCCCC(C)C)COC(=O)CCCCCC(C)C,697,12.9
17255,3022414,CCCCCCCCCCCCCC(=O)OC1(CCCCC1)C,324.5,8.4
17256,3022415,CCCCCCCCCCCCCCCCCCCCCC(=O)OC1(CCCCC1)C,436.8,12.7
17257,2839751,CC1COC(O1)CC(C)CCCC(C)(C)O,230.34,2.6
17258,44152807,CCCCCCCCCCCCCCCCCC(=O)N(CCN(CC(=O)[O-])CC(=O)[O-])CCO.[Na+].[Na+],530.6,
17259,10013507,CCC(=O)OCCC(C)CCCC(C)C,214.34,4.7
17260,3022475,CC(C)CC(=O)OCC1CCCO1,186.25,1.8
17261,16205800,CC(CCC=C(C)C)CCOC(=O)COC1=CC=CC=C1,290.4,5.5
17262,3022477,CCCCCCCCCCCCCC(=O)OCC(C)CC,298.5,8
17263,3022483,CCCCCCCCCCCCCC(=O)OC1CCCCC1,310.5,8.2
17264,3022503,CC(CCOC(=O)CC1=CC=CC=C1)CC(C)(C)C,262.4,5.3
17265,16205802,CCCC(=O)OC1=C(OC=CC1=O)CC,210.23,1.7
17266,11107909,CC(C)CCCCCCCCCCCCCC=O,254.5,7.3
17267,44144800,CCCCCCCCCCCCCCCCCC(=O)OC1C(C2CCC1(C2)C)(C)C,420.7,11.5
17268,3022578,CCCCCCCCCCCCCCCCCCCCCCCCCCC(COC(=O)CCCCCCCCCCC(CCCCCC)O)O,709.2,19.7
17269,6437442,CCC(C=CC1=C(CCCC1(C)C)C)O,208.34,3.4
17270,11118470,C1=CC(=C(C=C1[NH3+])CCO)[NH3+].[O-]S(=O)(=O)[O-],250.27,
17271,44147608,C1=CC(=CC=C1C(=O)O)O.C1=CC(=CC=C1C(=N)N)OCCCCCCOC2=CC=C(C=C2)C(=N)N.C1=CC(=CC=C1C(=N)N)OCCCCCCOC2=CC=C(C=C2)C(=N)N,847,
17272,46235485,C1=CC(=CC=C1C(=O)O)O.C1=CC(=CC=C1C(=O)O)O.C1=CC(=CC=C1C(=N)N)OCCCCCCOC2=CC=C(C=C2)C(=N)N,630.7,
17273,3022627,CCCCCCCCCCCCCCCCCC(=O)NCC(C)OCCO,385.6,7.6
17274,19693163,CC(C)CCCCCCCCCCOC(C=C(C)CCC=C(C)C)OCCCCCCCCCCC(C)C,534.9,15.1
17275,44147263,CCCCCCCCC(CCCCCC)COC(=O)CCCCCC(C)C,382.7,10.8
17276,44144713,CCCC(CCC)COC(=O)CCCCCCCCCCCCC(C)C,368.6,10.3
17277,153876,C1=CC(=C(C=C1C(=N)N)Br)OCCCCCCOC2=C(C=C(C=C2)C(=N)N)Br.C(CS(=O)(=O)O)O.C(CS(=O)(=O)O)O,764.5,
17278,3022685,CCCCC(=O)OCCCC1CCCCC1,226.35,4.9
17279,3022686,CC(C)CC(=O)OCCCC1CCCCC1,226.35,4.8
17280,3022687,CCCCC(=O)OCCC(C)CCCC(C)C,242.4,5.6
17281,6366272,CC(C)CCOC(=O)C=CC1=COC=C1,208.25,3
17282,3022728,CC(CS)C(=O)OCC1=CC=CO1,200.26,1.5
17283,3022729,C1=COC(=C1)COC(=O)CCS,186.23,0.9
17284,131751261,CC(=CCCC(=CCCC(=CC=CC(=CC=CC=C(C)C=CC=C(C)CCC=C(C)CCC1C(O1)(C)C)C)C)C)C,556.9,14.2
17285,6442064,CC(C)CCCC=C(C(C)(C)C)O,184.32,4.7
17286,44152598,CCCC(=O)OC1CC(CCC1C)C(=C)C,224.34,4.4
17287,44147106,CC1CCC(CC1OC=O)C(=C)C,182.26,3.5
17288,44153657,CC1CCC(CC1OC(=O)CC(C)C)C(=C)C,238.37,4.8
17289,3022760,CCOC(=O)CCCCCCCO,188.26,1.9
17290,208863,CCCCCC(OCCCC)OCCCC,230.39,4.9
17291,208862,CCCCCC(OCCC(C)C)OCCC(C)C,258.44,5.8
17292,104453,CC(=CC#N)CCC1=CC=CC=C1,171.24,3.3
17293,44146733,C1CCCCCC=CCOC(=O)CCCCC1,238.37,5.4
17294,3022846,CC(=CCCC1=CCC(CC1)C=NC2=CC=CC=C2C(=O)OC)C,325.4,4.7
17295,23757243,CC1(C2CC=C(C1C2)COC(=O)C=CC3=CC=CC=C3)C,282.4,4.3
17296,71311442,CC(C)C1=CN=CC(=N1)OC.CC(C)C1=CN=C(C=N1)OC.CC(C)C1=NC=CN=C1OC,456.6,
17297,44153022,CC(=O)OCCCC1(CCCC(C1)(C)C)C,226.35,4.6
17298,16205865,CCCCCCC(=O)OC1=C(C=C(C=C1)CC=C)OC,276.4,5.2
17299,3022909,CCCCCC(=O)CCCC(=O)OCC,214.3,2.3
17300,16205868,CCCC(=O)OC1CC(CC=C1C)C(=C)C,222.32,3.5
17301,11971177,CCC=CCCOC1OCCO1,172.22,1.6
17302,44153882,CCCCCCCCC=CCCCCCCCC(=O)NCCN(CCO)CC(=O)[O-].[Na+],448.6,
17303,23616651,CCCC(=O)OCCC(C)CCC=C(C)C,226.35,4.6
17304,44151407,CC(C)C(=O)OCC=C1C2CCC(C2)C1(C)C,236.35,3.9
17305,6441164,CC=C1CC2CC1C3C2OCCC3,178.27,2.1
17306,16205885,CCCOC(C)C(=O)SC,162.25,1.8
17307,3022986,CCCCCC(C=C)OC(=O)C(C)C,198.3,4.2
17308,44146678,CC(C)C1=CC=C(CC1)CC=O,164.24,1.8
17309,11971200,CC(C)C1=CC=C(CC1)CCO,166.26,2
17310,44149070,CC(C)C(=O)OC1C=CC2C1C3CCC2C3,220.31,3.6
17311,44152211,CCCCCCCCC=CCCCCCCCC(=O)NCCC[N+](C)(C)CC(CS(=O)(=O)[O-])O,504.8,5.6
17312,44145813,CC1C2C3CCC(C3)C2C(=C1C)OC,192.3,3.1
17313,44145025,CC(C)C(=O)OCC(C)(C)CC(C)CO,216.32,2.8
17314,175572,CC(C)OC(=O)CC1=CCCCC1,182.26,2.6
17315,20836289,CCC=CCCC1(CCCCC1)O,182.3,3.3
17316,44150086,C=CCCCCCCCCC(=O)OC(CO)C1C(C(CO1)O)O,330.4,2.1
17317,44147512,CCCCCCCCCCCC(=O)OCC(C1C(C(CO1)OC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCC,893.4,20.3
17318,21301850,CC(=O)OC(CO)C1C(C(CO1)O)O,206.19,-2
17319,13961540,C(CC(C(=O)O)N)CN=C(N)N.C(C(C(=O)O)O)C(=O)O,308.29,
17320,21149766,CCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCC(=O)[O-].[Mg+2],507.1,
17321,185311,COC1=C(C=CC2=C1OC3=C(C(=C(C=C23)O)OC)OC)O,290.27,2.9
17322,5366840,CCCCCC=CCCC(=O)OC,184.27,3.4
17323,44152016,CCCCCCCCCCCCCCCCCCCCCC(=O)OC1C(COC1C(CO)OC(=O)CCCCCCCCCCCCCCCCCCCCC)O,809.3,19.7
17324,44148851,CCCCCCCCCCCCCCCCCCCCCC(=O)OC1COC(C1OC(=O)CCCCCCCCCCCCCCCCCCCCC)C(CO)OC(=O)CCCCCCCCCCCCCCCCCCCCC,1131.9,30.8
17325,44145786,CCCCCCC1=CC(C(=O)O1)C,182.26,3.6
17326,163620,CCOC(=O)OC1C(CCC(C1C)C)C,214.3,4
17327,6366338,CCCCCCCC=CCCCCOC,212.37,5.3
17328,175577,CC(C)C1CCC(CC1)CC=O,168.28,3.4
17329,3023189,CCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCC)COC(=O)C(CCCCCC)CCCCCCCC,705.3,23.4
17330,528759,CC1CCC2C1C3C(C3(C)C)CCC24CO4,220.35,3.7
17331,3023271,CCCCCC(C=C)OC(=O)CCCCC,226.35,5
17332,3023273,CC1=C(N=CS1)CCOC(=O)C(C)C,213.3,2.6
17333,3023274,CCC(=O)OCCC1=C(SC=N1)C,199.27,2
17334,44150885,CC12CC3C4CCC(C4)C3C1(O2)C,178.27,2.7
17335,3023280,CC(C)C(=O)OCCCC1CCCCC1,212.33,4.6
17336,3023293,CCC(CC)C(=O)OCCC(C)CCC=C(C)C,254.41,5.5
17337,16205937,CC1=C(C(=O)C=CO1)OC(=O)CC(C)C,210.23,1.7
17338,44149867,CC1=C(CC2COC(CC2C1)(C)C)C,194.31,2.3
17339,44153347,CC1=C(CC2COC(CC2C1)(C)C)C,194.31,2.3
17340,95007,CCCCOC(=O)COC(=O)CCC,202.25,2.1
17341,3656473,CC1(C2CCC1(C(C2)OC(=O)CC3=CC=CC=C3)C)C,272.4,4.7
17342,36690114,CC(C)C(=O)OC(C)(CCC=C(C)C)C=C,224.34,4.3
17343,21187388,C1CCCCCC(=O)OCCCC=CCCCC1,252.39,5.7
17344,44147084,C1CCCCCC=CCCOC(=O)CCCCC1,252.39,5.9
17345,3023319,CCCCCCCCCCCCCCCC(=O)OCC(C)CC,326.6,9.1
17346,44153331,C=CCCCCCCCCC(=O)OC1COC(C1OC(=O)CCCCCCCCC=C)C(CO)OC(=O)CCCCCCCCC=C,662.9,11.4
17347,179741,CC(C(=O)O)OC1=CC=C(C=C1)O,182.17,1.3
17348,18000679,CC=CC(C=CC)(C(=O)[O-])C(C=CC)(C=CC)C(=O)[O-].[Na+].[Na+],322.31,
17349,3023427,CC(C)C1=CC=C(C=C1)COC(=O)CC2=CC=CC=C2,268.3,4.3
17350,526195,CC(C)(CCOC)S,134.24,1.3
17351,11321772,CCC=CCCOC(=O)C1CCCC1=O,210.27,2.3
17352,5352817,CCCC(=O)OC(C)CC=CCC,184.27,3.1
17353,5312383,CCCCCC=CCCC=CC(=O)O,196.29,3.9
17354,20836310,CCC=CCCOCCO,144.21,1.2
17355,3023476,CCCCCC(C)CCC=O,156.26,3.5
17356,5352816,CCC=CCC(C)OC(=O)C,156.22,2.3
17357,5744234,CCCC=CC(=O)OCC(C)C,170.25,3.2
17358,5352459,CCCC=CCOC(=O)C(C)CC,184.27,3.4
17359,2724626,CC(C1=CC=CS1)S,144.3,2.1
17360,11681493,CC(=O)OCCCNC(=O)C(C(C)(C)COC(=O)C)OC(=O)C,331.36,0.8
17361,574707,CCCC=CC1OCC(O1)C,156.22,2.1
17362,3086387,CC1=NC=CN=C1OC(C)C,152.19,2.2
17363,11971259,CC1COC(O1)(C)C(C)O,146.18,0.2
17364,20833813,CCCCCCCCC=CCCCCCCCCCCCC(=O)OCC(CC)CCCC,450.8,12.9
17365,3023551,CCOC(=O)C1=CC=CC=C1N=CC2=CC=C(C=C2)C(C)(C)C,309.4,5.1
17366,3023585,CCCCCCCCCCCCCCCCCCCCCC(=O)NCCO,383.7,9.4
17367,3023587,CCCCOC(=O)CCCCCCCCCCCCCCC(C)C,340.6,9.5
17368,3023588,CCCCCCCCCCCCCOC(=O)C1=CC(=C(C=C1)C(=O)OCCCCCCCCCCCCC)C(=O)OCCCCCCCCCCCCC,757.2,19.9
17369,3023600,CCCCOC(=O)CCCCCCCCC(=O)OCC(CO)O,332.4,2.7
17370,20833816,CCCCCC=CC=CC(=O)OCCC=CCC,250.38,5.4
17371,6366434,CCCCC=CCOC(=O)CC(C)C,198.3,3.8
17372,6450502,CCCCCCC=CCOC(=O)CC,198.3,4.1
17373,20836324,CCCCCCC=CCOC(=O)CCC,212.33,4.4
17374,91751,CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2CCC(F)(F)F,419.4,3.4
17375,44152110,CCCCCCCC(=O)OC1COC(C1OC(=O)CCCCCCC)C(CO)OC(=O)CCCCCCC,542.7,8.1
17376,23616652,CCCC(=O)OCCC(C)CCC=C(C)C,226.35,4.6
17377,44147124,CCCCCCCCC=CCCCCCCCCN(CC(C[N+](C)(C)C)O)CC(C[N+](C)(C)C)O.[Cl-].[Cl-],570.8,
17378,3023637,CCCCCC(C)C(=O)OCCC(C)C,214.34,4.8
17379,44152987,CCCCCC=CC=CCOC(=O)C(C)C,224.34,4.7
17380,3023640,CCCCC=CCCOC(=O)CC,184.27,3.4
17381,6008212,CCCCCC(CC)OC(=O)C(=CC)C,212.33,4.6
17382,6366446,CCCCC=CCCOC(=O)CC,184.27,3.4
17383,3023695,CCCCCCCCCCCC(=O)OCCCCCCCCCCC(C)C,382.7,11.1
17384,21973779,CC1CC(CN1)O,101.15,-0.3
17385,6366455,CC=C(C)C(=O)OCCCC(C)C,184.27,3.4
17386,3023703,CC(=O)CCC1=CC=C(C=C1)OC(=O)C2=CC=CC=C2,268.31,3.5
17387,44151980,CCCCCCCCCCCCCC(=O)OCC1C(C(C(O1)(COC(=O)CCCCCCCCCCCCC)OC2C(C(C(C(O2)CO)O)O)OC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,1394.1,29.1
17388,44146457,CCCCCCCCCCCCCC(=O)OCC1C(C(C(O1)(COC(=O)CCCCCCCCCCCCC)OC2C(C(C(C(O2)CO)O)O)O)OC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,1183.7,22.3
17389,44151971,CCCCCCCCCCCCCCCCCC(=O)OCC1C(C(C(O1)(COC(=O)CCCCCCCCCCCCCCCCC)OC2C(C(C(C(O2)CO)O)OC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,1941.1,48.9
17390,21909552,C1=CC(=C(C=C1N(CCO)CCO)[N+](=O)[O-])N.Cl,277.7,
17391,175592,C1OC2=C(O1)C=C(C=C2)NCCO.Cl,217.65,
